date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2015-02-09,Quarter2,finishing,Monday,8,0.35,4.15,901.0,1800,0,0.0,0,0,15.0,0.7071111109999999
2015-02-09,Quarter2,sweing,Monday,5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234
2015-02-09,Quarter2,finishing,Monday,9,0.8,3.94,901.0,960,0,0.0,0,0,8.0,0.697708333
2015-02-09,Quarter2,sweing,Monday,6,0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157
2015-02-09,Quarter2,sweing,Monday,7,0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724
2015-02-09,Quarter2,sweing,Monday,8,0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724
2015-02-09,Quarter2,finishing,Monday,12,0.8,4.08,901.0,1080,0,0.0,0,0,9.0,0.272
2015-02-10,Quarter2,finishing,Tuesday,12,0.8,4.08,1061.0,1080,0,0.0,0,0,9.0,1.004888889
2015-02-10,Quarter2,finishing,Tuesday,2,0.8,3.94,1061.0,2160,0,0.0,0,0,18.0,0.966759259
2015-02-10,Quarter2,sweing,Tuesday,10,0.8,22.52,1268.0,0,88,0.0,0,0,56.0,0.90063244
2015-02-10,Quarter2,sweing,Tuesday,1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076
2015-02-10,Quarter2,sweing,Tuesday,3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076
2015-02-10,Quarter2,sweing,Tuesday,2,0.8,22.52,1512.0,0,88,0.0,0,0,57.0,0.8999840579999999
2015-02-10,Quarter2,finishing,Tuesday,1,0.8,3.94,1061.0,1440,0,0.0,0,0,12.0,0.853666667
2015-02-10,Quarter2,sweing,Tuesday,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008
2015-02-10,Quarter2,sweing,Tuesday,12,0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.8004019609999999
2015-02-10,Quarter2,finishing,Tuesday,4,0.7,4.15,1061.0,1800,0,0.0,0,0,15.0,0.7967555559999999
2015-02-10,Quarter2,sweing,Tuesday,6,0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009
2015-02-10,Quarter2,sweing,Tuesday,11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148
2015-02-10,Quarter2,sweing,Tuesday,5,0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125
2015-02-10,Quarter2,finishing,Tuesday,8,0.35,4.15,1061.0,960,0,0.0,0,0,8.0,0.703770833
2015-02-10,Quarter2,sweing,Tuesday,4,0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234
2015-02-10,Quarter2,finishing,Tuesday,9,0.8,3.94,1061.0,960,0,0.0,0,0,8.0,0.6895
2015-02-10,Quarter2,finishing,Tuesday,6,0.75,2.9,1061.0,960,0,0.0,0,0,8.0,0.6283333329999999
2015-02-10,Quarter2,sweing,Tuesday,7,0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724
2015-02-10,Quarter2,sweing,Tuesday,8,0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.39354885100000003
2015-02-11,Quarter2,finishing,Wednesday,4,0.7,4.15,434.0,1800,0,0.0,0,0,15.0,1.0331555559999999
2015-02-11,Quarter2,finishing,Wednesday,12,0.8,4.08,434.0,1080,0,0.0,0,0,9.0,1.02
2015-02-11,Quarter2,sweing,Wednesday,2,0.8,22.52,1557.0,0,90,0.0,0,0,57.5,1.000344928
2015-02-11,Quarter2,sweing,Wednesday,1,0.8,22.52,1498.0,0,113,0.0,0,0,57.0,1.000065789
2015-02-11,Quarter2,finishing,Wednesday,8,0.35,4.15,434.0,1440,0,0.0,0,0,12.0,0.994375
2015-02-11,Quarter2,finishing,Wednesday,2,0.8,3.94,434.0,2160,0,0.0,0,0,18.0,0.912037037
2015-02-11,Quarter2,finishing,Wednesday,5,0.7,4.15,434.0,240,0,0.0,0,0,2.0,0.87
2015-02-11,Quarter2,sweing,Wednesday,10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583
2015-02-11,Quarter2,sweing,Wednesday,6,0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475
2015-02-11,Quarter2,sweing,Wednesday,12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.8004019609999999
2015-02-11,Quarter2,sweing,Wednesday,9,0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.8001441440000001
2015-02-11,Quarter2,sweing,Wednesday,5,0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233
2015-02-11,Quarter2,sweing,Wednesday,8,0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494
2015-02-11,Quarter2,sweing,Wednesday,4,0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.7005884059999999
2015-02-11,Quarter2,finishing,Wednesday,1,0.8,3.94,434.0,1440,0,0.0,0,0,12.0,0.618361111
2015-02-11,Quarter2,sweing,Wednesday,7,0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.6000705129999999
2015-02-11,Quarter2,finishing,Wednesday,9,0.8,3.94,434.0,960,0,0.0,0,0,8.0,0.54175
2015-02-11,Quarter2,sweing,Wednesday,3,0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754
2015-02-11,Quarter2,sweing,Wednesday,11,0.35,11.41,434.0,3240,0,0.0,0,1,52.0,0.507903226
2015-02-12,Quarter2,sweing,Thursday,1,0.8,22.52,1397.0,0,138,0.0,0,0,57.0,1.100483918
2015-02-12,Quarter2,finishing,Thursday,4,0.7,4.15,770.0,1800,0,0.0,0,0,15.0,1.096633333
2015-02-12,Quarter2,sweing,Thursday,2,0.8,22.52,1327.0,0,113,0.0,0,0,57.5,1.000344928
2015-02-12,Quarter2,finishing,Thursday,12,0.8,4.08,770.0,1080,0,0.0,0,0,9.0,0.838666667
2015-02-12,Quarter2,sweing,Thursday,12,0.8,15.26,894.0,4080,50,0.0,0,0,34.0,0.8004019609999999
2015-02-12,Quarter2,finishing,Thursday,8,0.35,4.15,770.0,1440,0,0.0,0,0,12.0,0.755486111
2015-02-12,Quarter2,sweing,Thursday,5,0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435
2015-02-12,Quarter2,sweing,Thursday,6,0.8,18.79,779.0,3960,0,0.0,0,0,33.0,0.688017677
2015-02-12,Quarter2,finishing,Thursday,1,0.8,3.94,770.0,1440,0,0.0,0,0,12.0,0.664875
2015-02-12,Quarter2,finishing,Thursday,9,0.8,3.94,770.0,960,0,0.0,0,0,8.0,0.656666667
2015-02-12,Quarter2,sweing,Thursday,4,0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864
2015-02-12,Quarter2,finishing,Thursday,2,0.8,3.94,770.0,2160,0,0.0,0,0,18.0,0.601944444
2015-02-12,Quarter2,finishing,Thursday,5,0.7,4.15,770.0,240,0,0.0,0,0,2.0,0.58
2015-02-12,Quarter2,sweing,Thursday,7,0.65,30.1,909.0,7080,0,0.0,0,1,59.0,0.5356779660000001
2015-02-12,Quarter2,sweing,Thursday,11,0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336
2015-02-12,Quarter2,sweing,Thursday,9,0.8,29.12,14.0,6960,0,0.0,0,0,58.0,0.497885057
2015-02-12,Quarter2,sweing,Thursday,8,0.65,30.1,1193.0,7080,0,0.0,0,1,59.0,0.463403955
2015-02-12,Quarter2,sweing,Thursday,10,0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392
2015-02-12,Quarter2,sweing,Thursday,3,0.35,30.1,770.0,6960,0,0.0,0,1,58.0,0.350301724
2015-02-14,Quarter2,sweing,Saturday,1,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409
2015-02-14,Quarter2,finishing,Saturday,7,0.7,4.15,1261.0,1800,0,0.0,0,0,15.0,0.929277778
2015-02-14,Quarter2,finishing,Saturday,4,0.75,4.15,1261.0,2400,0,0.0,0,0,20.0,0.9029166670000001
2015-02-14,Quarter2,finishing,Saturday,12,0.8,4.08,1261.0,1080,0,0.0,0,0,9.0,0.8008888890000001
2015-02-14,Quarter2,sweing,Saturday,12,0.8,15.26,942.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2015-02-14,Quarter2,sweing,Saturday,2,0.8,22.52,674.0,3660,63,0.0,0,0,57.0,0.80037492
2015-02-14,Quarter2,finishing,Saturday,1,0.8,3.94,1261.0,1440,0,0.0,0,0,12.0,0.7962083329999999
2015-02-14,Quarter2,sweing,Saturday,4,0.75,30.1,481.0,7140,0,0.0,0,1,59.0,0.7503921570000001
2015-02-14,Quarter2,sweing,Saturday,5,0.75,30.1,664.0,7140,56,0.0,0,0,59.0,0.7503921570000001
2015-02-14,Quarter2,finishing,Saturday,8,0.7,4.15,1261.0,960,0,0.0,0,0,8.0,0.725625
2015-02-14,Quarter2,sweing,Saturday,8,0.7,30.1,824.0,5160,0,0.0,0,1,60.0,0.700206125
2015-02-14,Quarter2,sweing,Saturday,7,0.7,30.1,957.0,7200,0,0.0,0,1,60.0,0.602
2015-02-14,Quarter2,sweing,Saturday,11,0.6,11.41,1039.0,2280,23,0.0,0,2,55.0,0.600447507
2015-02-14,Quarter2,sweing,Saturday,6,0.8,18.79,822.0,4080,0,0.0,0,0,34.0,0.557252451
2015-02-14,Quarter2,sweing,Saturday,3,0.5,30.1,1261.0,6960,30,0.0,0,1,58.0,0.500801724
2015-02-14,Quarter2,finishing,Saturday,6,0.8,2.9,1261.0,960,0,0.0,0,0,8.0,0.483333333
2015-02-14,Quarter2,finishing,Saturday,9,0.8,3.94,1261.0,960,0,0.0,0,0,8.0,0.23804166699999998
2015-02-15,Quarter3,finishing,Sunday,1,0.8,3.94,1688.0,960,0,0.0,0,0,8.0,1.1204375
2015-02-15,Quarter3,finishing,Sunday,2,0.8,3.94,1688.0,960,0,0.0,0,0,8.0,1.108125
2015-02-15,Quarter3,sweing,Sunday,1,0.8,22.52,1420.0,6840,113,0.0,0,0,57.0,1.000230409
2015-02-15,Quarter3,finishing,Sunday,12,0.8,4.08,1688.0,1080,0,0.0,0,0,9.0,0.8764444440000001
2015-02-15,Quarter3,sweing,Sunday,12,0.8,15.26,1120.0,1440,50,0.0,0,0,34.0,0.8008063059999999
2015-02-15,Quarter3,finishing,Sunday,5,0.75,4.15,1688.0,240,0,0.0,0,0,2.0,0.760833333
2015-02-15,Quarter3,sweing,Sunday,5,0.8,30.1,679.0,7140,0,0.0,0,0,59.5,0.722568627
2015-02-15,Quarter3,finishing,Sunday,11,0.6,2.9,1688.0,1200,0,0.0,0,0,10.0,0.715333333
2015-02-15,Quarter3,sweing,Sunday,7,0.7,30.1,881.0,7080,0,0.0,0,1,59.0,0.700632768
2015-02-15,Quarter3,sweing,Sunday,8,0.7,30.1,507.0,5880,40,2.0,10,1,59.0,0.7005730990000001
2015-02-15,Quarter3,sweing,Sunday,6,0.75,18.79,814.0,4080,0,0.0,0,0,34.0,0.681598039
2015-02-15,Quarter3,sweing,Sunday,11,0.65,11.41,700.0,2640,23,0.0,0,2,53.0,0.650223718
2015-02-15,Quarter3,finishing,Sunday,8,0.7,4.15,1688.0,960,0,0.0,0,0,8.0,0.605208333
2015-02-15,Quarter3,finishing,Sunday,6,0.8,2.9,1688.0,960,0,0.0,0,0,8.0,0.604166667
2015-02-15,Quarter3,sweing,Sunday,4,0.75,30.1,919.0,7140,0,0.0,0,1,59.5,0.598627451
2015-02-15,Quarter3,sweing,Sunday,3,0.6,30.1,1361.0,6960,30,0.0,0,1,58.0,0.475718391
2015-02-15,Quarter3,sweing,Sunday,2,0.8,22.52,12.0,6900,0,0.0,0,0,57.5,0.432122899
2015-02-15,Quarter3,finishing,Sunday,4,0.75,4.15,1688.0,2400,0,0.0,0,0,20.0,0.287041667
2015-02-15,Quarter3,sweing,Sunday,9,0.5,18.79,1688.0,5280,0,0.0,0,1,54.0,0.28305448699999997
2015-02-16,Quarter3,sweing,Monday,1,0.8,22.52,1422.0,6840,113,0.0,0,0,57.0,1.000230409
2015-02-16,Quarter3,finishing,Monday,9,0.8,3.94,2103.0,1200,0,0.0,0,0,10.0,0.960433333
2015-02-16,Quarter3,finishing,Monday,12,0.8,4.08,2103.0,1080,0,0.0,0,0,9.0,0.8915555559999999
2015-02-16,Quarter3,finishing,Monday,3,0.5,4.15,2103.0,960,0,0.0,0,0,8.0,0.864583333
2015-02-16,Quarter3,sweing,Monday,3,0.65,30.1,1263.0,600,63,0.0,0,1,58.0,0.802243319
2015-02-16,Quarter3,sweing,Monday,5,0.8,30.1,461.0,0,0,0.0,0,0,59.0,0.800980392
2015-02-16,Quarter3,sweing,Monday,12,0.8,15.26,1079.0,3720,38,0.0,0,0,34.0,0.800312375
2015-02-16,Quarter3,finishing,Monday,6,0.8,2.9,2103.0,960,0,0.0,0,0,8.0,0.773333333
2015-02-16,Quarter3,sweing,Monday,6,0.75,18.79,895.0,3960,0,0.0,0,0,33.0,0.75065101
2015-02-16,Quarter3,sweing,Monday,4,0.75,30.1,912.0,7020,0,0.0,0,1,58.0,0.750356125
2015-02-16,Quarter3,finishing,Monday,4,0.75,4.15,2103.0,1800,0,0.0,0,0,15.0,0.722333333
2015-02-16,Quarter3,sweing,Monday,7,0.7,30.1,784.0,600,30,0.0,0,1,59.0,0.7004598890000001
2015-02-16,Quarter3,finishing,Monday,5,0.75,4.15,2103.0,1200,0,0.0,0,0,10.0,0.629416667
2015-02-16,Quarter3,sweing,Monday,8,0.7,30.1,7.0,7080,27,2.0,10,2,59.0,0.621971751
2015-02-16,Quarter3,sweing,Monday,11,0.7,11.41,680.0,2160,30,0.0,0,2,54.0,0.5659722220000001
2015-02-16,Quarter3,sweing,Monday,10,0.6,18.22,1131.0,5280,0,0.0,0,1,44.0,0.35542803
2015-02-16,Quarter3,sweing,Monday,9,0.6,18.79,2103.0,5400,0,0.0,0,1,54.0,0.329964879
2015-02-16,Quarter3,finishing,Monday,7,0.7,4.15,2103.0,1800,0,0.0,0,0,15.0,0.258
2015-02-17,Quarter3,sweing,Tuesday,1,0.8,22.52,1445.0,6840,113,0.0,0,0,57.0,1.000230409
2015-02-17,Quarter3,finishing,Tuesday,10,0.8,3.94,741.0,960,0,0.0,0,0,8.0,0.9275416670000001
2015-02-17,Quarter3,finishing,Tuesday,7,0.7,5.13,741.0,1200,0,0.0,0,0,10.0,0.91375
2015-02-17,Quarter3,finishing,Tuesday,12,0.8,5.13,741.0,1080,0,0.0,0,0,9.0,0.9025
2015-02-17,Quarter3,sweing,Tuesday,12,0.8,15.26,1133.0,4080,38,0.0,0,0,34.0,0.8004019609999999
2015-02-17,Quarter3,finishing,Tuesday,3,0.5,5.13,741.0,1800,0,0.0,0,0,15.0,0.7866
2015-02-17,Quarter3,sweing,Tuesday,6,0.75,18.79,726.0,3360,0,0.0,0,0,33.0,0.7506213540000001
2015-02-17,Quarter3,sweing,Tuesday,4,0.75,30.1,849.0,7020,45,0.0,0,1,58.0,0.750356125
2015-02-17,Quarter3,finishing,Tuesday,6,0.8,2.9,741.0,960,0,0.0,0,0,8.0,0.749166667
2015-02-17,Quarter3,sweing,Tuesday,7,0.7,30.1,562.0,840,30,0.0,0,1,59.0,0.700888203
2015-02-17,Quarter3,sweing,Tuesday,11,0.7,11.41,1054.0,3420,30,0.0,0,2,56.0,0.700614035
2015-02-17,Quarter3,sweing,Tuesday,3,0.7,30.1,1422.0,6960,50,0.0,0,1,58.0,0.700603448
2015-02-17,Quarter3,finishing,Tuesday,4,0.75,5.13,741.0,960,0,0.0,0,0,8.0,0.656666667
2015-02-17,Quarter3,sweing,Tuesday,5,0.8,30.1,680.0,7140,0,0.0,0,0,59.0,0.653431373
2015-02-17,Quarter3,sweing,Tuesday,9,0.65,18.79,2120.0,5520,0,0.0,0,1,51.0,0.650134
2015-02-17,Quarter3,sweing,Tuesday,8,0.6,29.4,179.0,0,23,5.0,30,2,58.0,0.600982906
2015-02-17,Quarter3,finishing,Tuesday,9,0.8,3.94,741.0,960,0,0.0,0,0,8.0,0.586041667
2015-02-17,Quarter3,finishing,Tuesday,2,0.8,5.13,741.0,1800,0,0.0,0,0,15.0,0.5814
2015-02-17,Quarter3,sweing,Tuesday,2,0.5,30.33,838.0,6720,0,0.0,0,1,56.0,0.361071429
2015-02-17,Quarter3,sweing,Tuesday,10,0.65,18.22,741.0,0,0,8.0,35,1,49.0,0.302117347
2015-02-18,Quarter3,finishing,Wednesday,12,0.8,5.13,962.0,1200,0,0.0,0,0,10.0,0.9918
2015-02-18,Quarter3,finishing,Wednesday,6,0.8,2.9,962.0,1440,0,0.0,0,0,12.0,0.9368611109999999
2015-02-18,Quarter3,finishing,Wednesday,2,0.8,5.13,962.0,1440,0,0.0,0,0,12.0,0.919125
2015-02-18,Quarter3,sweing,Wednesday,11,0.7,11.41,685.0,3360,30,0.0,0,2,56.0,0.8211125
2015-02-18,Quarter3,sweing,Wednesday,4,0.8,30.1,864.0,480,50,0.0,0,1,58.0,0.800980392
2015-02-18,Quarter3,sweing,Wednesday,5,0.8,30.1,511.0,0,0,0.0,0,0,59.0,0.800980392
2015-02-18,Quarter3,sweing,Wednesday,12,0.8,15.26,1095.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2015-02-18,Quarter3,sweing,Wednesday,1,0.8,22.52,1374.0,3960,63,0.0,0,0,57.0,0.800279693
2015-02-18,Quarter3,sweing,Wednesday,6,0.75,18.79,759.0,3960,34,0.0,0,0,33.0,0.75065101
2015-02-18,Quarter3,sweing,Wednesday,7,0.75,30.1,553.0,2280,45,0.0,0,1,59.0,0.75053268
2015-02-18,Quarter3,finishing,Wednesday,4,0.75,5.13,962.0,960,0,0.0,0,0,8.0,0.734645833
2015-02-18,Quarter3,sweing,Wednesday,3,0.7,30.1,1057.0,0,40,0.0,0,1,58.0,0.700603448
2015-02-18,Quarter3,sweing,Wednesday,9,0.7,18.79,1587.0,4560,30,0.0,0,1,51.0,0.70009573
2015-02-18,Quarter3,finishing,Wednesday,7,0.7,5.13,962.0,960,0,0.0,0,0,8.0,0.671875
2015-02-18,Quarter3,finishing,Wednesday,10,0.8,3.94,962.0,960,0,0.0,0,0,8.0,0.64025
2015-02-18,Quarter3,finishing,Wednesday,8,0.7,5.13,962.0,960,0,0.0,0,0,8.0,0.58
2015-02-18,Quarter3,finishing,Wednesday,9,0.8,3.94,962.0,960,0,0.0,0,0,8.0,0.549791667
2015-02-18,Quarter3,sweing,Wednesday,2,0.6,30.33,868.0,6840,0,0.0,0,1,57.0,0.328131579
2015-02-18,Quarter3,sweing,Wednesday,10,0.7,19.68,1119.0,5640,0,8.0,35,1,47.0,0.303574468
2015-02-18,Quarter3,finishing,Wednesday,3,0.5,5.13,962.0,960,0,0.0,0,0,8.0,0.2565
2015-02-18,Quarter3,sweing,Wednesday,8,0.65,29.4,962.0,4560,0,4.5,30,2,57.0,0.25139925399999996
2015-02-19,Quarter3,finishing,Thursday,3,0.5,5.13,1410.0,2880,0,0.0,0,0,12.0,0.81640625
2015-02-19,Quarter3,sweing,Thursday,12,0.8,15.26,1126.0,1080,38,0.0,0,0,34.0,0.8007114940000001
2015-02-19,Quarter3,sweing,Thursday,1,0.8,22.52,265.0,3840,63,0.0,0,0,57.0,0.8004705129999999
2015-02-19,Quarter3,sweing,Thursday,4,0.8,30.1,859.0,7020,63,0.0,0,1,58.5,0.800094017
2015-02-19,Quarter3,sweing,Thursday,5,0.8,30.1,276.0,600,63,3.5,15,0,59.5,0.7999828529999999
2015-02-19,Quarter3,finishing,Thursday,6,0.8,2.9,1410.0,4320,0,0.0,0,0,18.0,0.785864198
2015-02-19,Quarter3,sweing,Thursday,6,0.75,18.79,899.0,3960,56,0.0,0,0,33.0,0.75065101
2015-02-19,Quarter3,finishing,Thursday,10,0.8,3.94,1410.0,2400,0,0.0,0,0,10.0,0.7332777779999999
2015-02-19,Quarter3,finishing,Thursday,2,0.8,5.13,1410.0,3600,0,0.0,0,0,15.0,0.710125
2015-02-19,Quarter3,sweing,Thursday,3,0.7,30.1,247.0,6960,50,0.0,0,1,58.0,0.700603448
2015-02-19,Quarter3,sweing,Thursday,11,0.7,11.41,653.0,3480,30,0.0,0,2,58.0,0.7005404409999999
2015-02-19,Quarter3,sweing,Thursday,8,0.7,29.4,1116.0,6240,0,0.0,0,2,57.0,0.7
2015-02-19,Quarter3,finishing,Thursday,4,0.75,5.13,1410.0,1920,0,0.0,0,0,8.0,0.6840277779999999
2015-02-19,Quarter3,finishing,Thursday,8,0.7,5.13,1410.0,1920,0,0.0,0,0,8.0,0.672135417
2015-02-19,Quarter3,sweing,Thursday,9,0.7,18.79,1603.0,6120,30,0.0,0,1,51.0,0.638614379
2015-02-19,Quarter3,finishing,Thursday,5,0.75,5.13,1410.0,1920,0,0.0,0,0,8.0,0.631354167
2015-02-19,Quarter3,sweing,Thursday,7,0.75,30.1,444.0,0,0,5.0,20,1,59.0,0.611140537
2015-02-19,Quarter3,finishing,Thursday,12,0.8,5.13,1410.0,2160,0,0.0,0,0,9.0,0.609583333
2015-02-19,Quarter3,sweing,Thursday,2,0.65,30.33,841.0,6840,0,0.0,0,1,57.0,0.585315789
2015-02-19,Quarter3,sweing,Thursday,10,0.7,19.68,1410.0,5760,0,0.0,0,1,48.0,0.24941666699999998
2015-02-22,Quarter4,finishing,Sunday,3,0.5,5.13,450.0,1800,0,0.0,0,0,15.0,0.8721
2015-02-22,Quarter4,finishing,Sunday,6,0.8,2.9,450.0,960,0,0.0,0,0,8.0,0.8319375
2015-02-22,Quarter4,finishing,Sunday,2,0.8,5.13,450.0,4800,0,0.0,0,0,20.0,0.8300625
2015-02-22,Quarter4,finishing,Sunday,11,0.6,2.9,450.0,2880,0,0.0,0,0,12.0,0.805555556
2015-02-22,Quarter4,sweing,Sunday,12,0.8,15.26,1103.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2015-02-22,Quarter4,sweing,Sunday,4,0.8,30.1,922.0,5820,63,0.0,0,1,59.0,0.80000295
2015-02-22,Quarter4,finishing,Sunday,12,0.8,5.13,450.0,2400,0,0.0,0,0,10.0,0.78375
2015-02-22,Quarter4,finishing,Sunday,9,0.8,3.94,450.0,2400,0,0.0,0,0,10.0,0.753525
2015-02-22,Quarter4,sweing,Sunday,6,0.75,18.79,1055.0,3960,45,0.0,0,0,33.0,0.75065101
2015-02-22,Quarter4,finishing,Sunday,1,0.8,3.94,450.0,2880,0,0.0,0,0,12.0,0.727349537
2015-02-22,Quarter4,sweing,Sunday,8,0.7,29.4,1146.0,6840,40,0.0,0,2,57.0,0.700614035
2015-02-22,Quarter4,sweing,Sunday,2,0.7,30.33,746.0,6840,0,0.0,0,1,57.0,0.7006052629999999
2015-02-22,Quarter4,sweing,Sunday,11,0.75,11.41,834.0,3480,0,0.0,0,2,58.0,0.672140805
2015-02-22,Quarter4,sweing,Sunday,9,0.7,18.79,1717.0,3240,30,0.0,0,1,57.0,0.6270111829999999
2015-02-22,Quarter4,sweing,Sunday,3,0.7,30.1,1041.0,8160,33,0.0,0,2,58.0,0.6265777779999999
2015-02-22,Quarter4,sweing,Sunday,10,0.7,21.25,1531.0,6000,0,0.0,0,1,50.0,0.456875
2015-02-22,Quarter4,sweing,Sunday,7,0.75,30.1,627.0,6960,0,3.5,20,1,58.0,0.39354885100000003
2015-02-22,Quarter4,finishing,Sunday,10,0.8,3.94,450.0,960,0,0.0,0,0,8.0,0.385791667
2015-02-22,Quarter4,sweing,Sunday,5,0.8,30.1,450.0,5700,0,4.5,25,0,60.0,0.307501459
2015-02-22,Quarter4,finishing,Sunday,7,0.7,5.13,450.0,960,0,0.0,0,0,8.0,0.283958333
2015-02-23,Quarter4,finishing,Monday,10,0.8,3.94,1583.0,2400,0,0.0,0,0,20.0,0.9557916670000001
2015-02-23,Quarter4,finishing,Monday,8,0.7,5.13,1583.0,960,0,0.0,0,0,8.0,0.930416667
2015-02-23,Quarter4,finishing,Monday,12,0.8,5.13,1583.0,1080,0,0.0,0,0,9.0,0.9025
2015-02-23,Quarter4,finishing,Monday,3,0.8,5.13,1583.0,2160,0,0.0,0,0,18.0,0.87115
2015-02-23,Quarter4,sweing,Monday,12,0.8,15.26,1060.0,4080,63,0.0,0,0,34.0,0.8004019609999999
2015-02-23,Quarter4,sweing,Monday,4,0.8,30.1,891.0,7140,38,0.0,0,1,59.0,0.800137255
2015-02-23,Quarter4,sweing,Monday,5,0.8,30.1,541.0,7140,38,0.0,0,0,59.0,0.800137255
2015-02-23,Quarter4,sweing,Monday,7,0.75,30.1,709.0,6960,45,0.0,0,1,58.0,0.750770115
2015-02-23,Quarter4,sweing,Monday,6,0.75,18.79,1100.0,3960,45,0.0,0,0,33.0,0.75065101
2015-02-23,Quarter4,sweing,Monday,11,0.75,11.41,826.0,2820,0,0.0,0,2,58.0,0.7502939390000001
2015-02-23,Quarter4,sweing,Monday,2,0.7,30.33,577.0,2160,30,0.0,0,1,58.0,0.700623
2015-02-23,Quarter4,sweing,Monday,8,0.7,29.4,1094.0,6840,40,0.0,0,2,57.0,0.700614035
2015-02-23,Quarter4,sweing,Monday,3,0.7,29.4,1228.0,6960,30,0.0,0,2,58.0,0.7003620690000001
2015-02-23,Quarter4,sweing,Monday,9,0.7,18.79,1641.0,6000,40,0.0,0,1,50.0,0.60128
2015-02-23,Quarter4,sweing,Monday,10,0.7,21.25,1583.0,6000,0,0.0,0,1,50.0,0.417916667
2015-02-23,Quarter4,finishing,Monday,6,0.8,2.9,1583.0,960,0,0.0,0,0,8.0,0.3715625
2015-02-23,Quarter4,finishing,Monday,9,0.8,2.9,1583.0,960,0,0.0,0,0,8.0,0.3715625
2015-02-23,Quarter4,finishing,Monday,2,0.8,5.13,1583.0,960,0,0.0,0,0,8.0,0.36871875
2015-02-23,Quarter4,finishing,Monday,7,0.7,5.13,1583.0,960,0,0.0,0,0,8.0,0.35645833299999996
2015-02-24,Quarter4,finishing,Tuesday,10,0.7,2.9,708.0,1800,0,0.0,0,0,15.0,0.902222222
2015-02-24,Quarter4,finishing,Tuesday,3,0.8,4.6,708.0,1440,0,0.0,0,0,12.0,0.8113888890000001
2015-02-24,Quarter4,sweing,Tuesday,12,0.8,15.26,1062.0,4080,50,0.0,0,0,34.0,0.8004019609999999
2015-02-24,Quarter4,sweing,Tuesday,5,0.8,30.1,450.0,7140,50,0.0,0,0,60.0,0.800137255
2015-02-24,Quarter4,sweing,Tuesday,4,0.8,30.1,901.0,6480,50,0.0,0,1,59.0,0.800071839
2015-02-24,Quarter4,finishing,Tuesday,8,0.7,4.6,708.0,960,0,0.0,0,0,8.0,0.791458333
2015-02-24,Quarter4,sweing,Tuesday,7,0.75,30.1,739.0,5640,45,0.0,0,1,59.0,0.7507273259999999
2015-02-24,Quarter4,sweing,Tuesday,6,0.75,18.79,913.0,3360,45,0.0,0,0,33.0,0.75065101
2015-02-24,Quarter4,sweing,Tuesday,11,0.75,11.61,698.0,3360,34,0.0,0,2,57.0,0.7504372690000001
2015-02-24,Quarter4,sweing,Tuesday,3,0.75,29.4,1172.0,5340,45,0.0,0,2,60.0,0.7501769909999999
2015-02-24,Quarter4,finishing,Tuesday,6,0.75,2.9,708.0,1800,0,0.0,0,0,15.0,0.726933333
2015-02-24,Quarter4,finishing,Tuesday,9,0.7,2.9,708.0,1800,0,0.0,0,0,15.0,0.726933333
2015-02-24,Quarter4,sweing,Tuesday,2,0.7,30.33,408.0,1680,30,0.0,0,1,59.0,0.700623
2015-02-24,Quarter4,sweing,Tuesday,8,0.7,29.4,1079.0,4560,40,0.0,0,2,58.0,0.7005185190000001
